id,analysis_type,executed_at_utc,result_json,promoted,promoted_at_utc,promoted_to_target_id,run_id,query_sql,row_count,error_message,status,superseded_by,executed_by,schema_version,source_tables,domain_name,last_source_ingestion_at
DAR-00011,magnitude,2026-04-19T23:43:21Z,"{""grouping_dimension"":""BWART"",""measure"":""DMBTR"",""aggregation"":""SUM"",""top_n"":[{""dim_value"":""101"",""description"":""Goods Receipt for PO"",""measure_total"":33893567.85000002,""row_count"":2157,""pct"":1.0},{""dim_value"":""201"",""description"":""Goods Issue for Cost Center"",""measure_total"":0.0,""row_count"":27000,""pct"":0.0},{""dim_value"":""122"",""description"":""Return to Vendor"",""measure_total"":0.0,""row_count"":648,""pct"":0.0},{""dim_value"":""161"",""description"":""Return from Customer"",""measure_total"":0.0,""row_count"":2160,""pct"":0.0}],""total_rows"":31965,""measure_total_top_n"":33893567.85000002,""null_filter_applied"":false,""shape_claimed"":""B"",""shape_observed"":""B"",""code_tables_consumed"":true,""rationale"":""DMBTR (amount in document currency) aggregated by BWART (movement type) reveals which transaction types drive the highest financial value, with 201 (Goods Issue for Cost Center) and 101 (Goods Receipt for PO) being the top volume drivers per the code tables analysis."",""bundle_fingerprint"":""d44bfb16ac8d44e3"",""roles_validated"":{""measure_role"":""measure"",""dimension_role"":""dimension"",""both_valid"":true}}",false,,,RUN-20260419234321,"SELECT CAST(s.""BWART"" AS VARCHAR) AS dim_value, d.description_en AS description, SUM(s.""DMBTR"") AS measure_total, COUNT(*) AS row_count FROM raw_sap.mseg s LEFT JOIN main_seeds.movement_type_mapping d ON d.movement_type = CAST(s.""BWART"" AS INTEGER) GROUP BY s.""BWART"", d.description_en ORDER BY measure_total DESC LIMIT 10",4,,superseded,DAR-00089,guided_analysis_llm,5f757af2342b,mseg,,
DAR-00012,temporal_coverage,2026-04-21T15:23:26.226398,"{""col_name"": ""BEDAT"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-01-04T00:00:00.000000"", ""max"": ""2026-02-04T00:00:00.000000"", ""span_days"": 762, ""null_pct"": 0.0, ""gap_count"": 0}",false,,,date_analysis_20260421T152326Z_ekko,-- date-range aggregation on raw_sap.ekko.BEDAT,,,superseded,DAR-00073,run_date_analysis.py,05536af981bc,ekko,temporal,
DAR-00013,temporal_coverage,2026-04-21T15:23:26.226398,"{""col_name"": ""KDATB"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-01-04T00:00:00.000000"", ""max"": ""2026-02-04T00:00:00.000000"", ""span_days"": 762, ""null_pct"": 0.0, ""gap_count"": 0}",false,,,date_analysis_20260421T152326Z_ekko,-- date-range aggregation on raw_sap.ekko.KDATB,,,superseded,DAR-00073,run_date_analysis.py,05536af981bc,ekko,temporal,
DAR-00014,temporal_coverage,2026-04-21T15:23:26.226398,"{""col_name"": ""KDATE"", ""detect_mode"": ""sap_varchar"", ""min"": ""2025-01-03T00:00:00.000000"", ""max"": ""2027-02-04T00:00:00.000000"", ""span_days"": 762, ""null_pct"": 0.0, ""gap_count"": 0}",false,,,date_analysis_20260421T152326Z_ekko,-- date-range aggregation on raw_sap.ekko.KDATE,,,superseded,DAR-00073,run_date_analysis.py,05536af981bc,ekko,temporal,
DAR-00015,temporal_coverage,2026-04-21T15:23:26.226398,"{""col_name"": ""AEDAT"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-01-05T00:00:00.000000"", ""max"": ""2026-02-07T00:00:00.000000"", ""span_days"": 764, ""null_pct"": 0.0, ""gap_count"": 0}",false,,,date_analysis_20260421T152326Z_ekko,-- date-range aggregation on raw_sap.ekko.AEDAT,,,superseded,DAR-00073,run_date_analysis.py,05536af981bc,ekko,temporal,
DAR-00016,temporal_coverage,2026-04-21T15:23:26.311591,"{""col_name"": ""BUDAT"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-02-04T00:00:00.000000"", ""max"": ""2026-03-31T00:00:00.000000"", ""span_days"": 786, ""null_pct"": 0.0, ""gap_count"": 1}",false,,,date_analysis_20260421T152326Z_ekbe,-- date-range aggregation on raw_sap.ekbe.BUDAT,,,success,,run_date_analysis.py,d4f6944f0ad5,ekbe,temporal,
DAR-00017,temporal_coverage,2026-04-21T15:23:26.335602,"{""col_name"": ""BUDAT"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-02-04T00:00:00.000000"", ""max"": ""2026-03-31T00:00:00.000000"", ""span_days"": 786, ""null_pct"": 0.0, ""gap_count"": 1}",false,,,date_analysis_20260421T152326Z_bkpf,-- date-range aggregation on raw_sap.bkpf.BUDAT,,,success,,run_date_analysis.py,83376a71a457,bkpf,temporal,
DAR-00018,temporal_coverage,2026-04-21T15:23:26.335602,"{""col_name"": ""BLDAT"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-02-04T00:00:00.000000"", ""max"": ""2026-03-31T00:00:00.000000"", ""span_days"": 786, ""null_pct"": 0.0, ""gap_count"": 1}",false,,,date_analysis_20260421T152326Z_bkpf,-- date-range aggregation on raw_sap.bkpf.BLDAT,,,success,,run_date_analysis.py,83376a71a457,bkpf,temporal,
DAR-00019,segmentation_threshold,2026-04-21T15:23:33.465201,"{""col_name"":""MENGE"",""thresholds"":[50.0,100.0,500.0],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T152333Z_ekpo,-- segmentation quartiles on raw_sap.ekpo.MENGE,,,success,,run_segmentation_analysis.py,b676b820df58,ekpo,segmentation,
DAR-00020,segmentation_threshold,2026-04-21T15:23:33.465201,"{""col_name"":""NETPR"",""thresholds"":[33.4675,42.58,55.04],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T152333Z_ekpo,-- segmentation quartiles on raw_sap.ekpo.NETPR,,,success,,run_segmentation_analysis.py,b676b820df58,ekpo,segmentation,
DAR-00021,segmentation_threshold,2026-04-21T15:23:33.465201,"{""col_name"":""NETWR"",""thresholds"":[2751.5,6228.5,21775.0],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T152333Z_ekpo,-- segmentation quartiles on raw_sap.ekpo.NETWR,,,success,,run_segmentation_analysis.py,b676b820df58,ekpo,segmentation,
DAR-00022,segmentation_threshold,2026-04-21T15:23:33.538687,"{""col_name"":""MENGE"",""thresholds"":[50.0,100.0,500.0],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T152333Z_ekbe,-- segmentation quartiles on raw_sap.ekbe.MENGE,,,success,,run_segmentation_analysis.py,d4f6944f0ad5,ekbe,segmentation,
DAR-00023,segmentation_threshold,2026-04-21T15:23:33.538687,"{""col_name"":""DMBTR"",""thresholds"":[2699.0,5792.0,21360.0],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T152333Z_ekbe,-- segmentation quartiles on raw_sap.ekbe.DMBTR,,,success,,run_segmentation_analysis.py,d4f6944f0ad5,ekbe,segmentation,
DAR-00024,grain_relationship,2026-04-21T15:23:35.099221,"{""other_table"":""ekbe"",""role"":""header"",""detail_col"":""MENGE"",""header_col"":""MENGE"",""sum_match_pct"":0.9235,""confidence"":""medium"",""subject_table"":""ekpo""}",false,,,grain_relationship_20260421T152335Z,-- grain_relationship sum_match on ekbe.MENGE vs ekpo.MENGE,,,superseded,DAR-00025,run_grain_relationship_analysis.py,5f7512c09c62,"ekbe,ekpo",grain,
DAR-00025,grain_relationship,2026-04-21T15:23:43.862040,"{""other_table"":""ekbe"",""role"":""header"",""detail_col"":""MENGE"",""header_col"":""MENGE"",""sum_match_pct"":0.9235,""confidence"":""medium"",""subject_table"":""ekpo""}",false,,,grain_relationship_20260421T152343Z,-- grain_relationship sum_match on ekbe.MENGE vs ekpo.MENGE,,,success,,run_grain_relationship_analysis.py,5f7512c09c62,"ekbe,ekpo",grain,
DAR-00026,grain_relationship,2026-04-21T15:23:43.862040,"{""other_table"":""ekpo"",""role"":""detail"",""detail_col"":""MENGE"",""header_col"":""MENGE"",""sum_match_pct"":0.9235,""confidence"":""medium"",""subject_table"":""ekbe""}",false,,,grain_relationship_20260421T152343Z,-- grain_relationship sum_match on ekbe.MENGE vs ekpo.MENGE,,,success,,run_grain_relationship_analysis.py,5f7512c09c62,"ekbe,ekpo",grain,
DAR-00027,magnitude,2026-04-21T18:55:39Z,"{""grouping_dimension"":""WERKS"",""measure"":""NETWR"",""aggregation"":""SUM"",""top_n"":[{""dim_value"":""HT10"",""description"":null,""measure_total"":18058781.349999998,""row_count"":1106,""pct"":0.508718},{""dim_value"":""HT20"",""description"":null,""measure_total"":7379407.250000002,""row_count"":459,""pct"":0.207879},{""dim_value"":""HT30"",""description"":null,""measure_total"":5083542.699999999,""row_count"":331,""pct"":0.143204},{""dim_value"":""HT40"",""description"":null,""measure_total"":4976852.700000001,""row_count"":304,""pct"":0.140199}],""total_rows"":2200,""measure_total_top_n"":35498584.0,""null_filter_applied"":false,""shape_claimed"":""A"",""shape_observed"":""A"",""code_tables_consumed"":false,""rationale"":""Net value (NETWR) by plant (WERKS) reveals which manufacturing or distribution facilities drive the highest procurement spend, with WERKS showing a meaningful 4-value distribution across HT10-HT40 plant codes for organizational spend analysis."",""bundle_fingerprint"":""964f4080131fffd5"",""roles_validated"":{""measure_role"":""measure"",""dimension_role"":""dimension"",""both_valid"":true}}",false,,,RUN-20260421185539,"SELECT CAST(""WERKS"" AS VARCHAR) AS dim_value, SUM(""NETWR"") AS measure_total, COUNT(*) AS row_count FROM raw_sap.ekpo GROUP BY ""WERKS"" ORDER BY measure_total DESC LIMIT 10",4,,success,,guided_analysis_llm,b676b820df58,ekpo,,
DAR-00028,performance_baseline,2026-04-21T18:55:39Z,"{""col_name"":""MENGE"",""min"":10.0,""max"":1000.0,""avg"":312.29318181818184,""stddev"":343.06579404601297,""p25"":50.0,""p75"":500.0}",false,,,performance_baseline_20260421T185539Z_ekpo,-- performance_baseline aggregation on raw_sap.ekpo.MENGE,,,success,,run_magnitude_analysis.py,b676b820df58,ekpo,baseline,
DAR-00029,performance_baseline,2026-04-21T18:55:39Z,"{""col_name"":""NETPR"",""min"":26.6,""max"":335.91,""avg"":56.231577272727215,""stddev"":50.95254578271324,""p25"":33.4675,""p75"":55.04}",false,,,performance_baseline_20260421T185539Z_ekpo,-- performance_baseline aggregation on raw_sap.ekpo.NETPR,,,success,,run_magnitude_analysis.py,b676b820df58,ekpo,baseline,
DAR-00030,performance_baseline,2026-04-21T18:55:39Z,"{""col_name"":""NETWR"",""min"":361.1,""max"":192080.0,""avg"":16135.719999999996,""stddev"":24133.906065845385,""p25"":2751.5,""p75"":21775.0}",false,,,performance_baseline_20260421T185539Z_ekpo,-- performance_baseline aggregation on raw_sap.ekpo.NETWR,,,success,,run_magnitude_analysis.py,b676b820df58,ekpo,baseline,
DAR-00031,magnitude,2026-04-21T18:55:53Z,"{""grouping_dimension"":""BWART"",""measure"":""DMBTR"",""aggregation"":""SUM"",""top_n"":[{""dim_value"":""101"",""description"":""Goods Receipt for PO"",""measure_total"":33893567.85000002,""row_count"":2157,""pct"":1.0}],""total_rows"":2157,""measure_total_top_n"":33893567.85000002,""null_filter_applied"":false,""shape_claimed"":""B"",""shape_observed"":""B"",""code_tables_consumed"":true,""rationale"":""Movement type BWART grouped by monetary value DMBTR reveals which business processes drive procurement spend magnitude, with 101 (Goods Receipt for PO) and 201 (Goods Issue for Cost Center) typically dominating transaction volumes and values in procurement history analysis."",""bundle_fingerprint"":""2a9a501c7a26206a"",""roles_validated"":{""measure_role"":""measure"",""dimension_role"":""dimension"",""both_valid"":true}}",false,,,RUN-20260421185553,"SELECT CAST(s.""BWART"" AS VARCHAR) AS dim_value, d.description_en AS description, SUM(s.""DMBTR"") AS measure_total, COUNT(*) AS row_count FROM raw_sap.ekbe s LEFT JOIN main_seeds.movement_type_mapping d ON d.movement_type = CAST(s.""BWART"" AS INTEGER) GROUP BY s.""BWART"", d.description_en ORDER BY measure_total DESC LIMIT 10",1,,success,,guided_analysis_llm,d4f6944f0ad5,ekbe,,
DAR-00032,performance_baseline,2026-04-21T18:55:53Z,"{""col_name"":""MENGE"",""min"":3.0,""max"":1000.0,""avg"":304.15948076031526,""stddev"":339.9207338527938,""p25"":50.0,""p75"":500.0}",false,,,performance_baseline_20260421T185553Z_ekbe,-- performance_baseline aggregation on raw_sap.ekbe.MENGE,,,success,,run_magnitude_analysis.py,d4f6944f0ad5,ekbe,baseline,
DAR-00033,performance_baseline,2026-04-21T18:55:53Z,"{""col_name"":""DMBTR"",""min"":149.85,""max"":192080.0,""avg"":15713.290611961065,""stddev"":23814.878557721033,""p25"":2699.0,""p75"":21360.0}",false,,,performance_baseline_20260421T185553Z_ekbe,-- performance_baseline aggregation on raw_sap.ekbe.DMBTR,,,success,,run_magnitude_analysis.py,d4f6944f0ad5,ekbe,baseline,
DAR-00034,temporal_coverage,2026-04-21T21:29:22.261423,"{""col_name"": ""APPR_DATE"", ""detect_mode"": ""sap_varchar"", ""min"": ""2024-02-29T00:00:00.000000"", ""max"": ""2026-04-10T00:00:00.000000"", ""span_days"": 771, ""null_pct"": 0.07, ""gap_count"": 0}",false,,,date_analysis_20260421T212922Z_zmm_approval_log,-- date-range aggregation on raw_sap.zmm_approval_log.APPR_DATE,,,success,,run_date_analysis.py,1b3a9deba9f7,zmm_approval_log,temporal,
DAR-00035,segmentation_threshold,2026-04-21T21:29:23.574999,"{""col_name"":""TOL_AMT"",""thresholds"":[544.02,1069.25,1561.8],""rationale"":""quartile-based on distribution assumed unimodal (MVP heuristic per \u00a725.9(e); KDE-based local-minima detection deferred as post-launch enhancement for multimodal distributions).""}",false,,,segmentation_20260421T212923Z_zmm_approval_log,-- segmentation quartiles on raw_sap.zmm_approval_log.TOL_AMT,,,success,,run_segmentation_analysis.py,1b3a9deba9f7,zmm_approval_log,segmentation,
DAR-00036,magnitude,2026-04-21T21:29:51Z,"{""grouping_dimension"":""APPR_STATUS"",""measure"":""TOL_AMT"",""aggregation"":""SUM"",""top_n"":[{""dim_value"":""02"",""description"":null,""measure_total"":179226.44,""row_count"":166,""pct"":0.730885},{""dim_value"":""03"",""description"":null,""measure_total"":36815.72,""row_count"":37,""pct"":0.150134},{""dim_value"":""01"",""description"":null,""measure_total"":19165.71,""row_count"":20,""pct"":0.078158},{""dim_value"":""04"",""description"":null,""measure_total"":10010.57,""row_count"":9,""pct"":0.040823}],""total_rows"":500,""measure_total_top_n"":245218.44,""null_filter_applied"":true,""shape_claimed"":""A"",""shape_observed"":""A"",""code_tables_consumed"":false,""rationale"":""Total tolerance amount by approval status reveals which workflow states accumulate the highest monetary variance exceptions, indicating approval bottlenecks and financial risk concentration."",""bundle_fingerprint"":""9f027d1c0f77529f"",""roles_validated"":{""measure_role"":""measure"",""dimension_role"":""dimension"",""both_valid"":true}}",false,,,RUN-20260421212951,"SELECT CAST(""APPR_STATUS"" AS VARCHAR) AS dim_value, SUM(""TOL_AMT"") AS measure_total, COUNT(*) AS row_count FROM raw_sap.zmm_approval_log WHERE ""TOL_AMT"" IS NOT NULL GROUP BY ""APPR_STATUS"" ORDER BY measure_total DESC LIMIT 10",4,,success,,guided_analysis_llm,1b3a9deba9f7,zmm_approval_log,,
DAR-00037,performance_baseline,2026-04-21T21:29:51Z,"{""col_name"":""TOL_AMT"",""min"":19.68,""max"":1999.95,""avg"":1056.9760344827587,""stddev"":580.0891329844824,""p25"":544.02,""p75"":1561.8}",false,,,performance_baseline_20260421T212951Z_zmm_approval_log,-- performance_baseline aggregation on raw_sap.zmm_approval_log.TOL_AMT,,,success,,run_magnitude_analysis.py,1b3a9deba9f7,zmm_approval_log,baseline,
DAR-00038,completeness,2026-04-21T21:30:11Z,"{""column_checks"":[{""column"":""APPROVAL_ID"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""APPR_DATE"",""null_count"":35,""null_pct"":0.07,""reliability"":""medium""},{""column"":""APPR_STATUS"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""APPR_USER"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""BELNR"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""EBELN"",""null_count"":100,""null_pct"":0.2,""reliability"":""medium""},{""column"":""EBELP"",""null_count"":100,""null_pct"":0.2,""reliability"":""medium""},{""column"":""GJAHR"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""MANDT"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""REASON_CODE"",""null_count"":0,""null_pct"":0.0,""reliability"":""high""},{""column"":""SGTXT"",""null_count"":184,""null_pct"":0.368,""reliability"":""low""},{""column"":""TOL_AMT"",""null_count"":268,""null_pct"":0.536,""reliability"":""low""}],""total_rows"":500}",false,,,RUN-20260421213011,"SELECT 'APPROVAL_ID' AS column_name, COUNT(*) FILTER (WHERE ""APPROVAL_ID"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'APPR_DATE' AS column_name, COUNT(*) FILTER (WHERE ""APPR_DATE"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'APPR_STATUS' AS column_name, COUNT(*) FILTER (WHERE ""APPR_STATUS"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'APPR_USER' AS column_name, COUNT(*) FILTER (WHERE ""APPR_USER"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'BELNR' AS column_name, COUNT(*) FILTER (WHERE ""BELNR"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'EBELN' AS column_name, COUNT(*) FILTER (WHERE ""EBELN"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'EBELP' AS column_name, COUNT(*) FILTER (WHERE ""EBELP"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'GJAHR' AS column_name, COUNT(*) FILTER (WHERE ""GJAHR"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'MANDT' AS column_name, COUNT(*) FILTER (WHERE ""MANDT"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'REASON_CODE' AS column_name, COUNT(*) FILTER (WHERE ""REASON_CODE"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'SGTXT' AS column_name, COUNT(*) FILTER (WHERE ""SGTXT"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
UNION ALL
SELECT 'TOL_AMT' AS column_name, COUNT(*) FILTER (WHERE ""TOL_AMT"" IS NULL) AS null_count, COUNT(*) AS total_rows FROM raw_sap.zmm_approval_log
ORDER BY column_name",12,,success,,guided_analysis_llm,1b3a9deba9f7,zmm_approval_log,,
DAR-00039,dimensions,2026-04-21T21:30:24Z,"{""columns_analyzed"":[{""column_name"":""APPR_STATUS"",""distinct_count"":4,""top_values"":[{""value"":""02"",""count"":375,""pct"":0.75},{""value"":""03"",""count"":75,""pct"":0.15},{""value"":""01"",""count"":35,""pct"":0.07},{""value"":""04"",""count"":15,""pct"":0.03}],""null_count_in_result"":0,""null_strategy"":""none""},{""column_name"":""APPR_USER"",""distinct_count"":10,""top_values"":[{""value"":""U0004"",""count"":54,""pct"":0.108},{""value"":""U0002"",""count"":52,""pct"":0.104},{""value"":""U0007"",""count"":52,""pct"":0.104},{""value"":""U0010"",""count"":52,""pct"":0.104},{""value"":""U0009"",""count"":51,""pct"":0.102},{""value"":""U0003"",""count"":51,""pct"":0.102},{""value"":""U0006"",""count"":51,""pct"":0.102},{""value"":""U0005"",""count"":50,""pct"":0.1},{""value"":""U0008"",""count"":48,""pct"":0.096},{""value"":""U0001"",""count"":39,""pct"":0.078}],""null_count_in_result"":0,""null_strategy"":""none""},{""column_name"":""REASON_CODE"",""distinct_count"":6,""top_values"":[{""value"":""QTYV"",""count"":200,""pct"":0.4},{""value"":""PRCV"",""count"":125,""pct"":0.25},{""value"":""TOL1"",""count"":100,""pct"":0.2},{""value"":""TOL2"",""count"":40,""pct"":0.08},{""value"":""TOL3"",""count"":25,""pct"":0.05},{""value"":""MISC"",""count"":10,""pct"":0.02}],""null_count_in_result"":0,""null_strategy"":""none""},{""column_name"":""GJAHR"",""distinct_count"":3,""top_values"":[{""value"":""2025"",""count"":252,""pct"":0.504},{""value"":""2024"",""count"":183,""pct"":0.366},{""value"":""2026"",""count"":65,""pct"":0.13}],""null_count_in_result"":0,""null_strategy"":""none""}],""columns_chosen_by_llm"":[""APPR_STATUS"",""APPR_USER"",""REASON_CODE"",""GJAHR""],""null_strategy_per_column"":{},""rationale"":""Selected four key dimensional columns with good cardinality for distribution analysis: approval status (4 values), approver users (10 values), reason codes (6 values), and fiscal years (3 values), with no null handling needed as no completeness analysis indicates reliability issues."",""total_rows"":500,""bundle_fingerprint"":""707427805ce20fe2""}",false,,,RUN-20260421213024,"SELECT 'APPR_STATUS' AS column_name, CAST(""APPR_STATUS"" AS VARCHAR) AS value, COUNT(*) AS cnt FROM raw_sap.zmm_approval_log GROUP BY ""APPR_STATUS"" UNION ALL SELECT 'APPR_USER' AS column_name, CAST(""APPR_USER"" AS VARCHAR) AS value, COUNT(*) AS cnt FROM raw_sap.zmm_approval_log GROUP BY ""APPR_USER"" UNION ALL SELECT 'REASON_CODE' AS column_name, CAST(""REASON_CODE"" AS VARCHAR) AS value, COUNT(*) AS cnt FROM raw_sap.zmm_approval_log GROUP BY ""REASON_CODE"" UNION ALL SELECT 'GJAHR' AS column_name, CAST(""GJAHR"" AS VARCHAR) AS value, COUNT(*) AS cnt FROM raw_sap.zmm_approval_log GROUP BY ""GJAHR""",4,,success,,guided_analysis_llm,1b3a9deba9f7,zmm_approval_log,,
